1582235496 19757 0 0 1083 328 0 0
1582236134 19758 0 0 1083 328 0 0
1582236829 19758 0 0 1083 328 0 0
1582238802 19763 0 0 1083 328 0 0
1582320043 19763 0 0 1083 342 0 0
1582322989 19763 0 0 1083 342 0 0
1582323025 19763 0 0 1083 342 0 0
1582491093 20132 0 0 1083 342 0 0
1582492361 20134 0 0 1083 342 0 0
1582493243 20142 0 0 1083 342 0 0
1582755761 20154 0 0 1083 342 0 0
1583215801 20157 0 0 1083 342 0 0
1583271627 20157 76 0 1083 342 0 0
1583271783 20157 76 0 1083 342 0 0
1583428048 20157 93 0 1083 342 0 0
1583435387 20157 93 0 1083 342 0 0
1583449915 20160 93 0 1083 342 0 0
1583527485 20228 93 0 1083 342 0 0
1583527526 20228 93 0 1083 342 0 0
1583528367 20229 93 0 1083 342 0 0
1583528438 20229 93 0 1083 342 0 0
1584209959 20229 199 0 1083 342 0 0
1584237775 21610 199 0 1083 342 0 0
1584237903 21627 199 0 1083 342 0 0
1585081655 21627 265 0 1083 342 0 0
1585083216 21627 269 0 1083 342 0 0
1585333227 22049 269 0 1083 342 0 0
1585333272 22049 269 0 1083 342 0 0
1585338131 22246 269 0 1083 342 0 0
1585338163 22246 269 0 1083 342 0 0
1585670260 22499 269 0 1083 342 0 0
1585944711 22499 391 0 1083 342 0 0
1585946125 22499 391 0 1083 342 0 0
1586296090 22613 391 0 1083 342 0 0
1586297082 22634 391 0 1083 342 0 0
1586297129 22634 391 0 1083 342 0 0
1586297190 22635 391 0 1083 342 0 0
1586367935 22635 422 0 1083 342 0 0
1586383369 22718 422 0 1083 342 0 0
1586383428 22718 422 0 1083 342 0 0
1586391103 22722 422 0 1083 342 0 0
1586391136 22722 422 0 1083 342 0 0
1586391509 22738 422 0 1083 342 0 0
1586391535 22738 422 0 1083 342 0 0
1586409574 22902 422 0 1083 342 0 0
1586475735 23054 422 0 1083 342 0 0
1586475782 23054 422 0 1083 342 0 0
1586483148 23055 422 0 1083 342 0 0
1586897979 23066 422 0 1083 342 0 0
1586899879 23066 461 0 1083 342 0 0
1587054348 23066 461 0 1083 342 0 0
1587054481 23066 461 0 1083 342 0 0
1587074159 23076 461 0 1083 342 0 0
1587075219 23077 461 0 1083 342 0 0
1587075984 23078 461 0 1083 342 0 0
1587077069 23079 461 0 1083 342 0 0
1587085187 23083 461 0 1083 342 0 0
1587087367 23084 461 0 1083 342 0 0
1587154861 23084 464 0 1083 342 0 0
1587155032 23084 465 0 1083 342 0 0
1587157697 23086 465 0 1083 342 0 0
1587159195 23095 465 0 1083 342 0 0
1587506413 23095 616 0 1083 342 0 0
1587746464 23095 625 0 1083 342 0 0
1587749584 23095 689 0 1083 342 0 0
1587750364 23095 690 0 1083 342 0 0
1587752256 23095 690 0 1083 342 0 0
1587788332 23095 714 0 1083 342 0 0
1587835328 23095 714 0 1083 342 0 0
1591984068 23095 726 0 1083 342 0 0
1592336005 23095 739 0 1083 342 0 0
1592559095 23182 739 0 1083 342 0 0
1592593342 23182 799 0 1083 342 0 0
1592645507 23182 799 0 1083 342 0 0
1593198747 23182 808 0 1083 342 0 0
1593236297 23182 808 0 1083 342 0 0
1594409885 23182 863 0 1083 342 0 0
1594748806 23182 866 0 1083 342 0 0
1595010801 23182 878 0 1083 342 0 0
1595010999 23182 878 0 1083 342 0 0
1595011125 23182 878 0 1083 342 3 0
1595019747 23182 878 0 1083 342 3 0
1595353581 23182 878 0 1083 342 3 0
1596222850 23182 878 0 1083 342 3 168
1596223712 23182 878 0 1083 342 3 172
1596234240 23182 878 0 1083 342 9 172
1596236438 23182 878 0 1083 342 9 172
1596820346 23182 878 0 1083 342 9 186
1596842479 23182 878 0 1083 342 9 219
1597165064 23182 878 0 1083 342 9 230
1597169353 23182 878 0 1083 342 9 230
1607724730 23182 878 0 1083 342 12 230
1609859376 23182 878 0 1083 342 24 230
1614742339 23182 878 0 1083 342 39 230
1615318371 23182 878 0 1083 342 56 230
1616458674 23182 878 0 1083 342 56 230
1616458687 23182 878 0 1083 342 56 230
1616458701 23182 878 0 1083 342 56 230
1616458708 23182 878 0 1083 342 56 230
